index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85,security_86,security_87,security_88,security_89,security_90,security_91,security_92,security_93,security_94,security_95,security_96,security_97,security_98
265.65484372,67.71124739,60.01421071,49.36937275,33.38321964,29.88113094,65.04058982,53.14860516,48.03404396,25.98852156,27.56320173,45.35078895,51.2715864,21.89435311,45.03585292,49.13002136,41.2566205,42.83130068,26.84514757,69.52527895,22.99033051,26.02631388,14.80199362,21.56681963,24.98072625,52.12821241,28.34424309,48.34898,34.01309171,30.39762604,72.59905465,30.2338593,45.35078895,30.18346954,41.73532328,58.11199706,39.20323756,50.3897655,49.52054205,26.76956292,42.1384414,38.73713223,31.49360344,29.60398723,77.00815913,18.58122603,50.3897655,41.2566205,64.24695101,31.02749811,38.10726016,15.28069639,39.60635568,21.65500172,37.40180344,35.63816165,33.21945291,34.88231517,53.38795655,51.78808149,25.19488275,31.80853947,42.3525979,24.48942603,25.67358552,48.34898,36.77193137,42.83130068,30.2338593,25.43423414,33.45880429,28.65917913,35.82712327,15.91056846,39.84570707,26.30345759,39.29141965,86.14130412,26.30345759,24.64059533,46.29559705,30.2338593,37.16245206,58.81745378,11.14873562,29.44022049,27.71437103,54.45873907,66.13656722,45.66572499,68.02618343,80.93856084,42.36519534,34.49179449,17.63641793,41.2566205,26.30345759,30.86373137,20.84876548
266.97757507,67.71124739,61.31174717,46.05624567,34.01309171,30.19606698,64.56188705,54.09341327,45.66572499,25.82475482,26.45462689,46.14442776,49.98664738,20.94954501,44.56974759,49.2937881,41.64714119,43.29740601,26.45462689,72.75022394,23.15409725,26.61839363,15.28069639,21.69279405,25.40903925,51.81327638,28.34424309,47.71910793,35.27283585,30.2338593,74.48867085,30.86373137,46.45936379,30.9645109,40.94168447,53.53912584,39.05206826,53.53912584,51.4857429,26.61839363,42.83130068,38.73713223,30.08269,29.2890512,79.84258344,17.63641793,49.4449574,43.31000345,64.24695101,31.1786674,38.2710269,15.54524266,40.07246101,22.91474586,38.10726016,34.84452284,33.06828361,35.3484205,54.01782862,51.46054802,25.82475482,32.91711431,42.5037672,24.40124394,25.19488275,48.03404396,35.27283585,41.88649257,30.08269,24.40124394,33.14386826,28.34424309,35.58777189,16.56563541,39.05206826,26.40423712,42.59194929,86.14130412,26.45462689,24.64059533,47.55534119,30.13307977,38.58596293,59.83784653,11.33769724,28.34424309,30.86373137,54.79886998,66.13656722,48.34898,73.69503205,82.04713568,42.20142861,34.80673052,17.95135396,41.72272583,27.63878638,30.78814672,23.62020258
266.1965337,65.98539792,59.63628747,43.14623671,33.38321964,30.2338593,65.35552585,53.4635412,47.55534119,26.13969085,27.24826569,45.98066102,49.98664738,23.30526654,44.56974759,48.34898,40.79051517,42.66753394,25.97592412,71.41489516,24.41384139,26.02631388,15.28069639,21.37785801,23.40604608,49.75989343,28.1930738,49.75989343,34.95789982,28.65917913,76.21452032,30.30944395,46.77429983,30.3850286,41.73532328,54.96263672,41.49597189,51.01963757,51.64950964,26.45462689,43.24701624,38.10726016,30.71256207,28.97411516,77.32309516,17.80018466,49.4449574,42.51636464,64.67526402,33.54698638,37.79232413,14.96576035,40.4629817,22.12110705,37.23803671,35.96569513,32.82893222,35.97829257,52.44314845,50.36457062,26.60579618,31.88412412,41.91168746,23.54461793,24.09890535,47.87027723,35.3484205,42.83130068,30.54879533,24.56501068,34.47919704,29.60398723,35.03348446,17.06953306,38.10726016,26.08930109,41.2566205,83.14311308,25.35864949,24.80436207,48.81508533,30.33463883,38.10726016,61.563696,11.12354073,28.18047636,28.82294587,53.12341028,66.13656722,48.18521326,71.17554377,82.36207171,40.94168447,34.64296378,18.43005673,41.18103586,27.87813776,30.90152369,22.42344565
270.41667656,63.15097361,61.18577276,41.49597189,33.86192242,31.01490067,65.89721583,55.03822137,47.08923586,24.72877742,25.19488275,43.31000345,50.27638853,22.83916121,43.93987552,49.13002136,40.47557914,42.03766187,27.71437103,69.91579963,24.41384139,27.05930407,15.11692965,22.08331473,24.35085418,49.2937881,28.73476378,55.11380602,35.43660259,28.82294587,73.06515998,33.307635,49.13002136,30.8133416,44.09104481,56.53731689,40.62674844,47.24040516,52.04003032,25.67358552,44.87208618,39.9464866,33.86192242,28.89853051,84.40285721,18.58122603,51.96444567,41.57155654,67.50968833,33.86192242,37.95609086,15.43186568,39.29141965,20.39525759,35.82712327,35.87751304,34.01309171,36.36881325,54.64770069,52.54392798,25.43423414,32.99269896,42.06285675,23.77137188,21.57941708,49.13002136,35.82712327,41.88649257,29.60398723,25.97592412,37.16245206,28.97411516,36.14205931,17.13252027,39.05206826,26.19008062,39.92129172,82.99194378,25.04371345,25.97592412,47.08923586,32.75334758,36.38141069,60.39213395,11.91717954,28.10489171,27.87813776,51.80067894,68.81982223,47.08923586,71.96918258,81.88336894,42.05025931,36.21764395,18.26628999,41.09285377,28.02930706,30.90152369,21.15110407
267.15393925,66.30033396,59.49771562,40.94168447,33.23205035,30.2338593,66.06098257,52.98483842,45.03585292,23.78396932,24.87994672,41.88649257,50.70470154,24.56501068,43.31000345,48.81508533,39.53077104,43.46117274,26.92073222,69.75203289,22.83916121,27.05930407,14.65082432,22.59980983,24.25007465,48.50014929,28.73476378,52.27938171,33.54698638,29.45281794,70.86060774,33.93750706,49.75989343,30.69996463,43.46117274,57.94823033,42.66753394,49.92366017,50.94405292,26.93332966,44.65792968,39.78271986,34.01309171,28.58359448,79.04894463,19.37486484,52.44314845,39.68194033,64.36032799,33.06828361,36.84751602,15.59563242,38.42219619,20.23149085,38.73713223,37.389206,34.32802775,38.88830153,56.68848619,50.36457062,25.30825972,30.86373137,40.74012541,24.09890535,21.1007143,48.66391603,36.68374928,38.42219619,30.39762604,24.95553136,35.97829257,28.34424309,37.31362135,17.06953306,40.79051517,24.35085418,39.05206826,84.08792118,23.78396932,26.29086015,51.3345736,32.33763201,37.64115483,59.20797446,11.388087,27.23566825,27.56320173,50.32677829,70.23073567,46.14442776,70.07956637,81.25349687,45.66572499,36.21764395,21.1007143,40.70233308,28.02930706,29.36463585,19.7905804
269.6986224,70.86060774,64.92721285,41.33220515,34.49179449,30.54879533,65.35552585,53.37535911,44.88468362,25.19488275,25.98852156,42.36519534,50.55353224,24.25007465,40.62674844,49.13002136,39.29141965,42.83130068,27.32385034,69.43709686,23.15409725,28.24346356,14.48705758,23.19188957,24.14929512,51.3345736,28.26865845,54.16899791,31.1786674,29.1378819,69.91579963,35.1972512,50.55353224,33.26984267,44.88468362,60.00161327,42.51636464,49.92366017,51.3345736,25.82475482,45.55234801,38.57336549,35.90270792,29.99450791,80.15751947,19.68980087,52.44314845,39.53077104,61.84083971,33.23205035,37.95609086,16.1373224,38.34661155,19.91655481,37.47738809,36.43180046,36.2932286,39.05206826,58.26316636,50.15041411,25.23267507,31.80853947,42.3525979,23.62020258,21.1007143,48.50014929,37.08686741,37.01128276,30.86373137,24.87994672,36.99868532,26.93332966,38.97648362,17.40966398,40.47557914,24.93033648,39.75752498,83.45804911,23.46903328,26.53021154,51.49834034,31.59438297,37.01128276,60.30395186,11.06055353,26.2152755,28.34424309,50.3897655,73.06515998,45.66572499,70.3945024,84.56662395,46.14442776,35.90270792,20.94954501,41.18103586,28.97411516,30.51100301,19.12291601
266.02016952,69.4496943,63.11318129,36.77193137,34.01309171,29.64177956,65.67046189,52.20379706,45.35078895,25.04371345,27.56320173,41.10545121,49.55833437,24.72877742,38.90089897,45.51455569,38.73713223,42.83130068,26.13969085,69.91579963,22.36045844,28.39463286,13.70601622,23.30526654,23.51942305,49.4449574,26.84514757,52.44314845,32.12347551,29.1378819,68.34111946,34.32802775,47.87027723,33.48399918,45.51455569,60.15278257,41.09285377,52.27938171,49.28119066,27.24826569,45.23741198,39.15284779,34.64296378,30.78814672,80.47245551,20.63460897,52.12821241,38.10726016,56.48692713,34.32802775,36.38141069,16.85537656,38.66154758,19.13551345,38.88830153,37.31362135,35.10906911,38.88830153,57.63329429,48.95365718,24.80436207,31.1786674,41.31960771,23.45643584,20.1559062,44.72091688,37.62855739,35.43660259,30.08269,23.93513861,35.97829257,25.67358552,38.34661155,17.40966398,40.47557914,23.51942305,38.34661155,82.51324101,23.62020258,26.84514757,58.26316636,31.27944693,37.47738809,58.02381497,10.959774,26.37904224,28.50800983,48.43716209,74.17373482,45.82949172,69.13475827,81.41726361,43.46117274,34.01309171,20.47084223,40.4629817,31.41801879,28.34424309,20.69759618
269.43407613,70.86060774,64.92721285,41.2566205,36.53257999,29.56619491,66.30033396,50.85587083,48.18521326,25.98852156,27.39943499,40.47557914,51.98964056,25.82475482,39.215835,46.45936379,39.92129172,43.85169343,25.66098808,69.75203289,23.15409725,28.39463286,14.80199362,24.52721836,24.56501068,52.75808448,26.84514757,50.55353224,31.1786674,28.65917913,69.6008636,34.56737913,54.01782862,34.27763798,44.09104481,64.41071775,42.3525979,55.90744482,48.50014929,28.82294587,45.55234801,41.7731156,33.69815568,29.84333862,77.78920049,21.41565034,51.81327638,37.95609086,58.0616073,36.84751602,35.75153862,17.56083328,38.49778084,19.76538552,41.49597189,35.96569513,35.42400515,40.38739705,58.74186913,50.03703714,25.7869625,31.10308276,40.58895611,22.91474586,22.20928914,45.03585292,38.81271688,36.21764395,29.2890512,24.56501068,35.73894118,28.34424309,38.97648362,18.01434117,41.2566205,23.30526654,39.12765291,84.88155999,22.52422518,27.32385034,58.4269331,31.59438297,39.99687637,58.50251775,11.7534128,26.37904224,28.65917913,49.69690623,75.58464825,46.29559705,67.5600781,81.88336894,44.40598085,32.91711431,22.67539448,39.92129172,32.51399619,28.89853051,20.77318083
270.25290982,71.17554377,62.98720688,37.40180344,36.06647466,30.93931602,69.36151221,48.50014929,45.98066102,25.98852156,26.76956292,40.1606431,48.99144951,26.30345759,38.73713223,46.77429983,36.84751602,44.24221411,26.84514757,68.6560555,23.46903328,28.10489171,14.80199362,23.30526654,24.14929512,55.27757275,27.08449896,49.13002136,30.71256207,28.65917913,72.43528791,34.17685845,50.3897655,34.59257402,43.93987552,68.34111946,41.96207722,52.75808448,49.05443672,28.1930738,45.66572499,41.09285377,37.32621879,30.86373137,74.80360689,21.73058637,52.12821241,36.84751602,52.90925378,37.47738809,35.27283585,17.95135396,38.73713223,17.91356164,41.01726912,35.562577,35.58777189,39.60635568,56.68848619,49.05443672,25.23267507,31.56918809,39.99687637,24.25007465,20.1559062,45.51455569,38.03167551,34.80673052,28.65917913,25.2704674,36.60816464,29.1378819,38.88830153,17.28368957,44.25481155,23.09111004,38.97648362,84.56662395,22.20928914,28.02930706,57.482125,31.80853947,38.90089897,58.09939962,11.52665886,26.13969085,28.65917913,49.48274972,75.58464825,42.83130068,69.28592756,80.6236248,44.40598085,31.97230621,22.04552241,40.4629817,32.67776293,28.41982774,20.01733435
269.4844659,71.4904798,63.37772756,40.55116379,36.38141069,31.01490067,67.95059878,48.65131859,46.92546912,25.67358552,28.02930706,41.2566205,50.41496038,23.93513861,39.05206826,46.92546912,36.60816464,44.79650153,26.60579618,66.06098257,22.99033051,27.95372241,14.48705758,23.38085119,24.46423115,54.01782862,27.32385034,48.97885207,30.08269,27.08449896,73.69503205,33.86192242,51.18340431,34.69335355,42.20142861,67.87501413,42.44077999,53.85406188,47.39157445,28.02930706,45.50195825,40.57635867,37.32621879,30.30944395,74.48867085,21.73058637,52.27938171,36.21764395,55.54211902,37.64115483,35.12166655,18.06473093,38.42219619,18.97174671,41.72272583,35.562577,36.60816464,38.81271688,56.53731689,48.72690324,24.87994672,31.25425205,40.43778681,24.40124394,21.73058637,45.66572499,37.79232413,35.27283585,29.91892327,25.34605205,36.45699534,28.97411516,38.57336549,17.03174074,43.46117274,23.20448701,36.84751602,85.51143206,21.89435311,27.78995567,58.4269331,31.80853947,38.42219619,57.63329429,11.9045821,26.84514757,26.45462689,48.43716209,73.85879878,44.09104481,67.08137532,80.78739154,44.09104481,31.65737018,22.04552241,38.88830153,35.12166655,28.41982774,18.97174671
269.24511451,71.96918258,64.2721459,40.38739705,34.17685845,31.53139576,68.02618343,48.96625463,45.98066102,26.30345759,28.65917913,41.2566205,48.5631365,25.50981878,39.84570707,45.82949172,37.16245206,43.77610878,27.00891431,64.95240773,23.46903328,27.21047337,15.11692965,24.13669767,24.87994672,52.44314845,26.69397827,51.96444567,29.2890512,27.56320173,73.85879878,34.08867636,50.70470154,34.52958681,42.68013138,69.28592756,44.87208618,55.42874205,47.70651049,29.45281794,46.34598682,41.042464,35.90270792,30.07009256,77.32309516,21.73058637,51.49834034,37.32621879,58.89303843,35.12166655,35.27283585,19.28668275,40.14804566,20.0047369,42.27701326,34.21465078,36.45699534,39.05206826,58.74186913,47.53014631,27.00891431,31.02749811,40.43778681,24.01072326,19.68980087,45.19961965,37.23803671,37.01128276,28.97411516,25.1192981,37.62855739,22.20928914,39.75752498,18.07732837,42.83130068,22.67539448,35.97829257,85.34766532,22.83916121,28.18047636,58.4269331,30.86373137,38.42219619,58.65368704,13.11393647,28.10489171,24.87994672,49.34417787,74.00996808,44.56974759,66.45150325,80.30868877,45.19961965,31.1786674,21.89435311,39.44258895,33.69815568,29.2890512,17.62382048
269.58524543,70.86060774,65.56968236,37.55297274,34.32802775,32.01009853,68.02618343,48.10962861,45.03585292,25.82475482,28.97411516,42.99506741,48.27339535,27.39943499,39.68194033,45.19961965,37.71673948,45.59014034,27.39943499,64.87682308,23.62020258,26.76956292,14.33588829,23.58241025,26.87034245,52.12821241,27.08449896,52.90925378,30.08269,27.24826569,73.38009601,35.3484205,50.55353224,36.99868532,42.83130068,70.70943844,43.07065206,54.48393395,47.94586187,29.2890512,46.76170238,40.36220217,37.47738809,29.75515653,75.26971222,22.83916121,51.49834034,37.95609086,61.26135741,34.49179449,35.27283585,18.82057741,39.68194033,17.71200257,42.20142861,34.93270493,35.82712327,39.20323756,57.94823033,47.75690025,25.7869625,32.28724224,42.94467765,25.19488275,18.74499277,45.66572499,36.68374928,35.58777189,28.1930738,25.66098808,37.86790877,22.67539448,40.55116379,18.41745929,41.57155654,21.20149383,37.62855739,87.23728152,22.67539448,27.39943499,57.94823033,30.64957487,39.99687637,57.78446359,13.30289809,28.49541239,24.87994672,49.55833437,74.17373482,44.40598085,66.30033396,79.04894463,44.40598085,31.34243414,22.83916121,39.60635568,34.80673052,29.60398723,18.07732837
272.07953882,71.4904798,57.05381199,38.18284481,35.43660259,33.10607593,70.70943844,49.68430878,44.56974759,25.67358552,29.91892327,43.14623671,48.41196721,28.50800983,38.2710269,45.03585292,38.81271688,44.01546017,26.84514757,65.02799238,23.15409725,27.36164267,16.37667379,24.52721836,28.13008659,51.64950964,28.10489171,54.64770069,29.91892327,29.2890512,72.75022394,34.2524431,51.81327638,37.21284182,42.05025931,68.97099153,43.70052413,55.42874205,47.00105377,30.71256207,47.80729002,40.26142264,37.01128276,31.10308276,76.52945635,23.15409725,51.96444567,38.42219619,58.74186913,34.64296378,37.16245206,19.0599288,42.44077999,18.26628999,42.75571603,35.17205632,36.45699534,38.88830153,57.31835826,47.64352328,25.34605205,30.71256207,45.45156848,27.95372241,18.89616206,46.61053309,37.08686741,33.69815568,27.39943499,25.74917017,38.18284481,22.20928914,39.44258895,18.26628999,42.36519534,22.04552241,36.21764395,89.44183376,21.89435311,27.16008361,60.94642137,29.91892327,41.10545121,60.4677186,13.01315694,29.60398723,24.09890535,49.48274972,70.23073567,45.98066102,66.13656722,80.6236248,43.31000345,33.38321964,23.30526654,40.3118124,37.64115483,29.45281794,18.21590023
271.85278488,72.43528791,57.94823033,39.68194033,34.49179449,33.42101197,68.58047085,50.5409348,44.09104481,25.67358552,29.76775397,41.42038724,45.70351731,26.76956292,39.53077104,45.19961965,39.75752498,42.98246997,27.39943499,65.34292841,23.30526654,27.21047337,16.06173775,24.21228232,27.61359149,50.86846827,28.02930706,56.37355015,29.2890512,29.45281794,72.43528791,33.86192242,51.18340431,37.52777786,44.40598085,69.6008636,44.09104481,56.37355015,48.65131859,30.71256207,46.76170238,40.77791773,36.69634673,30.86373137,76.21452032,22.67539448,50.55353224,38.10726016,54.79886998,32.75334758,37.47738809,19.56382646,42.12584396,19.56382646,42.03766187,33.25724523,35.82712327,39.12765291,56.68848619,47.42936678,25.47202646,30.15827465,43.3855881,27.55060429,19.84097017,47.4041719,36.84751602,34.17685845,27.08449896,26.37904224,38.34661155,21.57941708,40.86609982,18.70720044,43.14623671,21.1007143,36.53257999,90.07170583,21.57941708,27.39943499,61.57629344,30.2338593,40.3118124,59.20797446,11.47626909,29.52840258,24.72877742,49.06703416,69.6008636,46.45936379,68.02618343,79.5276474,42.51636464,32.12347551,23.30526654,39.68194033,36.92310067,28.26865845,18.51823882
270.50485865,72.91399068,58.08680218,39.99687637,35.58777189,33.03049129,68.5048862,48.33638256,43.14623671,24.87994672,30.08269,43.14623671,44.98546315,27.71437103,38.90089897,45.35078895,39.75752498,43.70052413,28.10489171,66.28773652,23.93513861,28.83554331,15.91056846,24.87994672,27.81515056,51.01963757,27.78995567,53.70289258,30.39762604,29.60398723,71.4904798,33.54698638,51.49834034,37.52777786,42.36519534,69.13475827,44.64533223,56.22238086,49.83547808,29.60398723,47.75690025,41.7731156,38.90089897,30.39762604,74.63984015,22.67539448,50.07482947,37.47738809,57.63329429,31.49360344,35.43660259,20.35746526,41.57155654,19.52603413,42.66753394,33.58477871,35.90270792,39.05206826,57.31835826,45.7916994,25.39644181,30.62437998,43.83909599,27.24826569,20.47084223,46.77429983,36.68374928,36.06647466,27.08449896,25.74917017,39.29141965,21.41565034,40.62674844,18.4804465,43.31000345,20.47084223,37.23803671,88.8119617,21.41565034,28.26865845,62.35733481,30.13307977,42.05025931,58.09939962,10.73302005,29.21346655,25.19488275,49.13002136,68.81982223,46.45936379,66.61526999,79.04894463,42.20142861,35.58777189,25.67358552,39.75752498,35.58777189,26.45462689,19.12291601
273.36447784,73.69503205,58.26316636,43.07065206,35.43660259,32.86672455,68.10176807,46.84988447,45.82949172,25.19488275,30.2338593,40.79051517,44.28000643,28.65917913,36.69634673,45.51455569,39.75752498,45.50195825,26.84514757,68.02618343,24.41384139,28.9867126,15.91056846,26.13969085,30.13307977,51.49834034,27.24826569,58.57810239,30.71256207,31.65737018,74.32490411,35.97829257,47.55534119,38.10726016,42.51636464,72.91399068,45.74130963,58.89303843,49.99924482,32.60217828,47.34118469,41.30701027,41.10545121,32.2746448,70.07956637,24.25007465,50.2385962,37.95609086,61.57629344,30.71256207,35.27283585,20.98733733,40.07246101,20.74798595,45.74130963,33.42101197,35.97829257,39.60635568,57.00342222,47.64352328,26.84514757,33.38321964,43.68792669,27.00891431,22.36045844,45.51455569,36.99868532,35.90270792,25.19488275,25.2704674,37.79232413,22.99033051,40.70233308,18.87096718,46.77429983,19.9417497,38.42219619,90.23547257,22.67539448,28.10489171,58.74186913,30.0197028,43.31000345,57.78446359,11.85419233,30.07009256,27.39943499,47.53014631,69.28592756,47.71910793,68.02618343,79.5276474,43.93987552,34.49179449,25.98852156,40.14804566,37.08686741,26.53021154,19.9417497
277.20669746,75.58464825,57.31835826,45.66572499,35.12166655,33.62257103,69.21034292,47.31598981,46.61053309,25.35864949,30.39762604,41.42038724,46.42157147,30.2338593,40.47557914,46.14442776,39.60635568,45.98066102,26.76956292,67.47189601,25.50981878,28.39463286,16.54044053,27.56320173,31.1786674,51.96444567,26.93332966,60.00161327,31.1786674,32.28724224,74.17373482,38.42219619,49.92366017,38.42219619,44.09104481,77.15932842,47.87027723,59.83784653,49.52054205,32.91711431,48.50014929,41.88649257,40.79051517,32.99269896,70.07956637,23.62020258,50.07482947,36.84751602,66.13656722,32.28724224,34.32802775,21.73058637,41.81090792,21.57941708,45.35078895,33.89971474,36.05387722,40.3118124,58.4269331,47.53014631,26.97112198,33.86192242,44.41857829,27.95372241,23.30526654,44.88468362,36.68374928,36.38141069,24.56501068,25.19488275,38.34661155,22.20928914,42.98246997,20.02993179,45.98066102,20.8865578,37.55297274,91.81015274,22.52422518,27.55060429,56.37355015,29.60398723,43.93987552,58.26316636,12.37068743,30.78814672,26.45462689,47.80729002,71.80541584,52.90925378,67.24514206,80.6236248,44.56974759,33.86192242,27.24826569,40.77791773,36.92310067,26.61839363,19.34966995
277.62241303,78.10413653,53.53912584,45.98066102,39.05206826,34.01309171,70.78502309,48.57573394,39.68194033,26.76956292,30.39762604,40.62674844,44.12883714,28.34424309,38.90089897,45.66572499,40.55116379,46.53494844,25.97592412,67.32072671,26.45462689,28.24346356,15.91056846,26.69397827,32.02269598,55.11380602,27.24826569,59.83784653,29.76775397,33.54698638,79.21271137,38.10726016,46.77429983,38.88830153,44.56974759,76.69322309,48.10962861,61.4125267,50.62911689,32.60217828,48.50014929,41.57155654,41.73532328,34.49179449,70.5456717,25.04371345,51.49834034,37.32621879,65.98539792,31.80853947,34.64296378,22.08331473,42.12584396,20.50863456,46.84988447,33.18166058,36.84751602,41.01726912,60.78265464,48.84028021,27.16008361,34.01309171,46.78689727,28.41982774,23.46903328,44.56974759,36.92310067,37.16245206,24.87994672,25.19488275,37.94349342,22.52422518,42.51636464,19.48824181,44.25481155,21.94474288,37.55297274,92.75496085,22.83916121,26.37904224,54.79886998,28.87333563,41.42038724,58.09939962,12.64783114,28.34424309,27.56320173,50.25119365,69.28592756,50.07482947,68.18995016,86.60740945,44.72091688,34.80673052,29.76775397,41.64714119,34.80673052,25.90033947,20.31967294
279.0459239,79.99375273,54.79886998,44.72091688,39.05206826,33.97529939,67.71124739,51.49834034,38.42219619,26.76956292,29.91892327,41.42038724,45.41377616,26.76956292,41.10545121,46.45936379,39.60635568,48.33638256,25.97592412,69.67644825,28.82294587,27.21047337,16.69160982,26.76956292,31.39282391,54.48393395,27.47501964,59.3717412,30.86373137,35.43660259,78.89777533,37.71673948,46.77429983,38.88830153,46.29559705,74.63984015,47.24040516,60.94642137,51.09522222,32.60217828,48.03404396,43.14623671,39.68194033,34.88231517,71.96918258,24.41384139,56.05861412,37.47738809,64.72565379,33.38321964,35.58777189,22.20928914,42.66753394,20.50863456,47.16482051,34.93270493,38.25842946,40.94168447,61.09759067,49.38197019,26.7317706,34.49179449,47.37897701,26.84514757,22.52422518,45.82949172,36.60816464,35.90270792,25.04371345,25.2704674,37.47738809,22.52422518,41.09285377,19.40005972,45.35078895,21.20149383,36.60816464,91.33144997,22.67539448,26.76956292,59.20797446,29.70476676,41.88649257,57.87264568,12.13133604,28.58359448,24.72877742,51.30937872,70.3945024,54.33276465,66.93020603,85.97753739,42.68013138,34.80673052,29.45281794,41.4077898,36.38141069,27.16008361,18.74499277
274.34707827,79.21271137,54.79886998,44.24221411,39.68194033,33.53438894,66.06098257,51.18340431,36.69634673,24.56501068,25.82475482,41.57155654,44.8468913,27.87813776,38.90089897,44.88468362,38.34661155,47.94586187,25.66098808,68.97099153,27.24826569,26.92073222,17.80018466,25.50981878,31.1786674,56.37355015,26.13969085,56.68848619,29.2890512,34.01309171,80.78739154,38.73713223,45.66572499,39.88349939,45.66572499,77.6380312,48.81508533,59.5229105,50.22599876,33.38321964,46.77429983,44.40598085,38.2710269,33.77374033,68.18995016,24.09890535,54.64770069,36.84751602,63.78084568,34.49179449,33.54698638,22.59980983,42.03766187,19.45044948,47.70651049,32.14867039,37.31362135,40.4629817,59.83784653,47.85767978,25.58540343,34.4036124,48.26079791,26.76956292,22.36045844,42.99506741,35.58777189,33.54698638,24.56501068,24.08630791,38.34661155,21.41565034,42.83130068,19.74019064,44.25481155,22.04552241,36.92310067,90.55040861,23.30526654,26.45462689,56.53731689,28.13008659,41.57155654,58.50251775,11.66523071,27.55060429,25.35864949,49.34417787,68.18995016,50.70470154,66.61526999,83.30687981,41.88649257,33.38321964,28.97411516,41.2566205,32.75334758,26.06410621,19.65200855
275.50604288,79.36388066,54.64770069,45.74130963,41.42038724,33.77374033,66.06098257,51.01963757,37.47738809,24.72877742,25.19488275,41.2566205,44.98546315,27.08449896,39.3670043,44.40598085,39.29141965,49.20560601,26.13969085,69.21034292,27.56320173,28.10489171,18.74499277,26.65618595,32.43841154,58.4269331,25.50981878,57.79706103,29.45281794,33.54698638,79.99375273,37.16245206,44.25481155,40.62674844,45.98066102,77.00815913,48.33638256,59.68667724,51.72509429,33.38321964,47.55534119,47.55534119,39.215835,34.17685845,69.91579963,24.56501068,54.64770069,37.16245206,65.98539792,34.17685845,34.01309171,23.41864352,41.57155654,20.08032155,48.18521326,30.72515951,38.34661155,41.18103586,60.78265464,47.53014631,24.80436207,34.80673052,48.41196721,27.47501964,23.78396932,42.83130068,35.27283585,33.54698638,23.78396932,24.56501068,38.58596293,21.73058637,41.2566205,20.1559062,43.93987552,21.94474288,36.53257999,87.86715359,23.46903328,26.37904224,58.26316636,27.92852753,41.10545121,59.28355911,11.85419233,27.08449896,24.87994672,49.75989343,64.87682308,52.44314845,67.5600781,83.93675188,40.47557914,34.01309171,28.97411516,41.88649257,33.54698638,25.82475482,19.50083925
274.57383222,79.36388066,53.53912584,49.91106273,38.90089897,34.01309171,66.37591861,51.81327638,36.21764395,25.67358552,25.35864949,40.94168447,48.5631365,26.61839363,37.47738809,42.68013138,39.75752498,49.13002136,26.13969085,64.17136637,27.24826569,27.95372241,18.1151207,28.02930706,34.54218425,57.63329429,25.74917017,57.16718896,28.1930738,32.60217828,83.62181585,36.45699534,45.03585292,41.4077898,48.18521326,75.26971222,48.18521326,60.15278257,50.5409348,34.49179449,47.24040516,47.4041719,37.64115483,34.56737913,66.76643929,25.19488275,55.11380602,36.21764395,64.41071775,34.95789982,33.38321964,22.99033051,39.05206826,21.02512966,47.00105377,29.84333862,38.10726016,43.85169343,64.24695101,46.66092285,25.19488275,35.27283585,50.47794759,29.91892327,25.50981878,41.57155654,35.27283585,33.38321964,24.09890535,24.56501068,40.07246101,22.20928914,40.62674844,19.65200855,41.42038724,21.1007143,36.53257999,88.34585636,22.83916121,26.13969085,52.90925378,28.02930706,40.79051517,58.89303843,12.73601323,27.00891431,24.87994672,49.55833437,64.24695101,50.55353224,66.45150325,83.77298515,40.62674844,33.69815568,28.65917913,41.64714119,33.14386826,25.90033947,18.97174671
